Tool,Severity,Code,Description,Location,Line
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01582.java,86
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01583.java,54
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01584.java,52
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01585.java,52
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01587.java,52
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01589.java,52
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01590.java,52
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01592.java,51
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01594.java,51
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01595.java,51
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01596.java,54
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01597.java,54
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01598.java,51
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01599.java,51
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01604.java,75
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01605.java,75
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01615.java,55
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01616.java,55
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01617.java,55
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01618.java,55
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01619.java,55
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01624.java,56
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01625.java,61
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01632.java,81
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01635.java,125
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01636.java,125
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01637.java,121
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01638.java,121
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01639.java,121
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01640.java,114
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01641.java,113
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01642.java,76
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01643.java,92
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01645.java,82
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01646.java,81
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01647.java,81
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01649.java,104
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01651.java,104
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01652.java,105
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01654.java,108
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01655.java,108
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01656.java,108
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01657.java,76
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01658.java,74
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01660.java,73
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01662.java,74
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01663.java,74
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01664.java,73
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01665.java,73
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01666.java,73
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01667.java,73
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01668.java,73
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01669.java,73
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01670.java,73
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01671.java,73
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01682.java,97
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01683.java,97
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01684.java,97
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01708.java,77
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01709.java,77
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01710.java,77
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01711.java,77
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01720.java,78
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01721.java,100
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01722.java,100
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01723.java,84
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01724.java,90
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01725.java,87
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01726.java,93
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01727.java,78
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01734.java,103
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01736.java,96
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01822.java,118
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01824.java,120
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01825.java,120
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01826.java,120
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01827.java,120
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01828.java,102
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01829.java,108
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01831.java,104
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01832.java,104
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01833.java,71
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01834.java,71
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01835.java,71
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01836.java,87
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01838.java,77
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01839.java,76
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01840.java,76
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01846.java,107
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01847.java,107
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01848.java,100
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01861.java,92
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01862.java,92
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01863.java,92
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01872.java,72
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01873.java,72
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01874.java,72
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01875.java,72
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01876.java,72
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01881.java,73
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01882.java,95
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01883.java,88
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01892.java,98
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01894.java,91
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01896.java,88
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01897.java,102
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01898.java,102
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01899.java,95
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01901.java,104
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01902.java,89
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01904.java,56
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01905.java,63
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01906.java,62
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01907.java,62
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01908.java,63
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01909.java,92
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01911.java,93
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01912.java,86
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01913.java,85
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01916.java,54
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01917.java,54
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01919.java,55
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01920.java,55
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01921.java,55
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01922.java,55
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01923.java,55
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01925.java,54
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01926.java,54
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01927.java,54
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01935.java,78
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01955.java,58
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01957.java,58
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01958.java,58
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01959.java,58
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01960.java,58
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01963.java,59
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01964.java,81
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01967.java,68
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01968.java,59
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01974.java,84
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01975.java,116
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01976.java,116
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01977.java,116
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01978.java,112
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01979.java,105
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01980.java,104
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01981.java,104
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01982.java,114
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01983.java,67
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01984.java,67
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01985.java,66
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01988.java,73
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01989.java,72
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01990.java,72
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01993.java,103
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01994.java,103
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01996.java,99
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01997.java,99
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01998.java,99
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02005.java,88
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02006.java,88
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02015.java,68
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02016.java,68
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02017.java,106
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02018.java,106
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02019.java,106
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02020.java,104
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02021.java,97
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02022.java,96
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02023.java,96
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02024.java,106
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02026.java,60
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02027.java,59
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02028.java,59
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02029.java,58
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02032.java,65
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02033.java,64
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02034.java,70
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02036.java,94
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02037.java,94
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02041.java,95
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02042.java,87
CodeQL,warning,java/xss,Cross-site scripting vulnerability due to a [user-provided value](1).,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02043.java,91
